 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
50105,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,4659,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
123,78111637,8,7,384,336,48,48,48,0,48,48,48,0,9.217576633,0.192032847,5579402.643,15300000,57900000,111410,78000000,11100000,20900000,58000000,1999848,78000000,13000000,22300000,58000000,1999799,0,0,0,0,220,176,0.102417518,0.089615328,48,48,48,0,0,0,0,0,0,0,0,0,0,0,51.2,48,48,220,0,0,0,0,0,0,8,384,7,336,-1,-1,7,20,5112405.5,7070030.486,10100000,113139,33900000,33900000,57900000,9886852,BENIGN
53,32765,2,2,86,222,43,43,43,0,111,111,111,0,9400.274683,122.0814894,10921.66667,18910.8194,32758,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,61.0407447,61.0407447,43,111,70.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,87.75,43,111,40,0,0,0,0,0,0,2,86,2,222,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,19506936,2,2,95,155,52,43,47.5,6.363961031,96,59,77.5,26.1629509,12.81595428,0.205055269,6502312,11200000,19500000,23534,19500000,19500000,0,19500000,19500000,19500000,19500000,0,19500000,19500000,0,0,0,0,40,40,0.102527634,0.102527634,43,96,58.6,21.96132965,482.3,0,0,0,0,0,0,0,0,1,73.25,47.5,77.5,40,0,0,0,0,0,0,2,95,2,155,-1,-1,1,20,30557,0,30557,30557,19500000,0,19500000,19500000,BENIGN
53,23509,1,1,39,90,39,39,39,0,90,90,90,0,5487.260198,85.07380152,23509,0,23509,23509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.53690076,42.53690076,39,90,56,29.44486373,867,0,0,0,0,0,0,0,0,1,84,39,90,32,0,0,0,0,0,0,1,39,1,90,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,30667,2,0,0,0,0,0,0,0,0,0,0,0,0,65.21668243,30667,0,30667,30667,30667,30667,0,30667,30667,0,0,0,0,0,0,0,0,0,40,0,65.21668243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,388,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,2120544,13,9,510,4477,206,0,39.23076923,73.2793216,1418,0,497.4444444,643.3142916,2351.755021,10.3746963,100978.2857,297029.6319,1330748,2,2120544,176712,381860.6399,1330748,29,2072648,259081,476007.924,1367865,2,0,0,0,0,424,296,6.130502362,4.244193943,0,1418,216.826087,454.3236384,206409.9684,0,0,0,1,0,0,0,0,0,226.6818182,39.23076923,497.4444444,424,0,0,0,0,0,0,13,510,9,4477,29200,349,4,32,0,0,0,0,0,0,0,0,BENIGN
80,70814,3,4,801,296,801,0,267,462.4575656,296,0,74,148,15491.28703,98.85050979,11802.33333,12609.48374,23992,4,45933,22966.5,1201.374421,23816,22117,47040,15680,26392.33641,46151,4,0,0,0,0,104,136,42.36450419,56.48600559,0,801,137.125,287.548971,82684.41071,0,0,0,1,0,0,0,0,1,156.7142857,267,74,104,0,0,0,0,0,0,3,801,4,296,29200,60,1,32,0,0,0,0,0,0,0,0,BENIGN
80,156436,3,4,818,302,818,0,272.6666667,472.2725202,302,0,75.5,151,7159.477358,44.74673349,26072.66667,41722.82031,107890,3,131703,65851.5,59451.41684,107890,23813,132682,44227.33333,76000.29029,131984,3,0,0,0,0,104,136,19.1771715,25.56956199,0,818,140,293.6295042,86218.28571,0,0,0,1,0,0,0,0,1,160,272.6666667,75.5,104,0,0,0,0,0,0,3,818,4,302,29200,32,1,32,0,0,0,0,0,0,0,0,BENIGN
53,420550,1,1,53,146,53,53,53,0,146,146,146,0,473.1898704,4.75567709,420550,0,420550,420550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2.377838545,2.377838545,53,146,84,53.69357503,2883,0,0,0,0,0,0,0,0,1,126,53,146,20,0,0,0,0,0,0,1,53,1,146,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,7228906,7,4,306,145,224,0,43.71428571,82.01771005,145,0,36.25,72.5,62.38841673,1.521668701,722890.6,2118503.026,6749574,4,7228906,1204817.667,2760215.103,6837374,8,428575,142858.3333,129890.6552,253859,4,0,0,0,0,232,136,0.968334628,0.553334073,0,224,37.58333333,72.49634265,5255.719697,0,0,0,1,0,0,0,0,0,41,43.71428571,36.25,232,0,0,0,0,0,0,7,306,4,145,29200,119,3,32,479324,0,479324,479324,6749574,0,6749574,6749574,BENIGN
80,21252372,7,6,830,438,415,0,118.5714286,202.4992651,219,0,73,113.0911137,59.66392834,0.611696426,1771031,3722961.518,10000000,21,11800000,1969853.667,3969768.414,10000000,50984,21200000,4240285.4,5034907.934,10100000,2848,0,0,0,0,232,200,0.329374999,0.282321427,0,415,90.57142857,158.2421291,25040.57143,0,0,0,1,0,0,0,0,0,97.53846154,118.5714286,73,232,0,0,0,0,0,0,7,830,6,438,29200,66,2,32,1818340,0,1818340,1818340,10000000,0,10000000,10000000,BENIGN
35850,4,3,0,76,0,45,0,25.33333333,23.02896727,0,0,0,0,19000000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,1,0,0,0,96,0,750000,0,0,45,30.25,21.21909517,450.25,0,1,0,0,1,0,0,0,0,40.33333333,25.33333333,0,96,0,0,0,0,0,0,3,76,0,0,132,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
5353,17,13,0,585,0,45,45,45,0,0,0,0,0,34400000,764705.8824,1.416666667,0.900336637,4,1,17,1.416666667,0.900336637,4,1,0,0,0,0,0,0,0,0,0,260,0,764705.8824,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,48.46153846,45,0,260,0,0,0,0,0,0,13,585,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,BENIGN
443,5388130,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,31.36524174,1.113558878,1077626,2275699.259,5145892,3,5388130,1347032.5,2534974.786,5145892,3,0,0,0,0,0,1,0,0,0,100,20,0.927965732,0.185593146,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,100,0,0,0,0,0,0,5,123,1,46,258,360,2,20,236734,0,236734,236734,5145892,0,5145892,5145892,BENIGN
80,5169881,3,1,0,0,0,0,0,0,0,0,0,0,0,0.7737122,1723293.667,2895277.625,5065936,115,5169881,2584940.5,3508657.484,5065936,103945,0,0,0,0,0,0,0,0,0,72,32,0.58028415,0.19342805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3,0,1,0,8192,26883,0,20,0,0,0,0,0,0,0,0,BENIGN
443,1226285,37,68,822,122697,389,0,22.21621622,77.93199854,2896,0,1804.367647,799.3227153,100726.177,85.6244674,11791.20192,36421.86085,178535,1,1226195,34060.97222,58407.71226,178535,1,1078323,16094.37313,51763.58361,326719,47,0,0,0,0,1196,2184,30.17243137,55.45203603,0,2896,1165.273585,1071.276048,1147632.372,0,0,0,1,0,0,0,0,1,1176.371429,22.21621622,1804.367647,1196,0,0,0,0,0,0,37,822,68,122697,65535,243,5,32,0,0,0,0,0,0,0,0,BENIGN
53,23799,1,1,55,116,55,55,55,0,116,116,116,0,7185.175848,84.03714442,23799,0,23799,23799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.01857221,42.01857221,55,116,75.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,113,55,116,32,0,0,0,0,0,0,1,55,1,116,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,3189529,3,3,0,0,0,0,0,0,0,0,0,0,0,1.881155493,637905.8,917735.6428,2025023,19,1164506,582253,790505.7834,1141225,23281,3166267,1583133.5,624975.6214,2025058,1141209,0,0,0,0,84,84,0.940577747,0.940577747,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84,0,0,0,0,0,0,3,0,3,0,8192,29,0,20,0,0,0,0,0,0,0,0,BENIGN
49755,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,4966,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,41648,2,0,0,0,0,0,0,0,0,0,0,0,0,48.02151364,41648,0,41648,41648,41648,41648,0,41648,41648,0,0,0,0,0,0,0,0,0,40,0,48.02151364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,5795866,2,1,0,0,0,0,0,0,0,0,0,0,0,0.517610311,2897933,4076638.885,5780552,15314,5795866,5795866,0,5795866,5795866,0,0,0,0,0,0,0,0,0,64,32,0.34507354,0.17253677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,1528,68,0,32,0,0,0,0,0,0,0,0,BENIGN
443,750047,17,31,603,49635,405,0,35.47058824,101.4896039,2896,0,1601.129032,856.8636897,66979.8026,63.99598958,15958.44681,40873.48963,149584,2,681672,42604.5,60907.83863,150396,3,600529,20017.63333,47699.59547,150867,41,0,0,0,0,556,1000,22.66524631,41.33074327,0,2896,1025.265306,1022.429842,1045362.782,0,0,0,1,0,0,0,0,1,1046.625,35.47058824,1601.129032,556,0,0,0,0,0,0,17,603,31,49635,65535,243,4,32,0,0,0,0,0,0,0,0,BENIGN
80,117628314,23,23,6644,7698,2300,0,288.8695652,762.9464001,1448,0,334.6956522,582.8102322,121.9264267,0.391062308,2613962.533,4395070.934,10200000,39,118000000,5345988.636,5032023.425,10200000,182,118000000,5346057.045,5034248.789,10200000,188,0,0,0,0,744,752,0.195531154,0.195531154,0,2300,305.1489362,665.9073567,443432.6078,0,0,0,1,0,0,0,0,1,311.7826087,288.8695652,334.6956522,744,0,0,0,0,0,0,23,6644,23,7698,29200,1448,3,32,486618.2727,1563861.812,5201839,14968,10200000,64790.6386,10200000,10000000,BENIGN
21,282,2,1,14,0,14,0,7,9.899494937,0,0,0,0,49645.39007,10638.29787,141,52.32590181,178,104,282,282,0,282,282,0,0,0,0,0,1,0,0,0,64,20,7092.198582,3546.099291,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
53,10140640,2,2,99,311,54,45,49.5,6.363961031,201,110,155.5,64.34671709,40.43137317,0.394452421,3380213.333,5828081.176,10100000,544,10100000,10100000,0,10100000,10100000,10100000,10100000,0,10100000,10100000,0,0,0,0,52,40,0.197226211,0.197226211,45,201,91,67.19747019,4515.5,0,0,0,0,0,0,0,0,1,113.75,49.5,155.5,52,0,0,0,0,0,0,2,99,2,311,-1,-1,1,20,544,0,544,544,10100000,0,10100000,10100000,BENIGN
443,119895355,60,95,3047,133578,344,0,50.78333333,86.22105836,2920,0,1406.084211,710.974708,1139.535389,1.292794037,778541.2662,6628543.128,58600000,1,120000000,2032124.661,10600000,58600000,84,120000000,1275220.298,8471083.232,58600000,1,0,0,0,0,1220,1912,0.500436401,0.792357636,0,2920,875.8012821,866.116683,750158.1086,0,0,0,1,0,0,0,0,1,881.4516129,50.78333333,1406.084211,1220,0,0,0,0,0,0,60,3047,95,133578,29200,78,20,20,1575492.5,2136644.055,3086328,64657,58400000,351605.3114,58600000,58100000,BENIGN
443,65302475,13,15,869,4169,543,0,66.84615385,155.5307291,1428,0,277.9333333,500.939042,77.14868387,0.428773948,2418610.185,4216368.398,10000000,3,60700000,5062397.083,5235382.654,10100000,6245,65200000,4658201.5,5015050.738,10100000,3,0,0,0,0,272,384,0.199073619,0.229700329,0,1428,173.7241379,384.7544576,148035.9926,0,0,0,1,0,0,0,0,1,179.9285714,66.84615385,277.9333333,272,0,0,0,0,0,0,13,869,15,4169,8192,240,9,20,123527.3333,86562.74537,300205,87359,10000000,2476.530994,10000000,9999352,BENIGN
21,8401600,9,15,104,188,22,0,11.55555556,9.153020145,34,0,12.53333333,14.54975045,34.75528471,2.856598743,365286.9565,949387.949,3008875,3,5861039,732629.875,1354913.582,3052883,4,8401481,600105.7857,1172006.567,3008875,3,0,0,0,0,296,488,1.071224529,1.785374214,0,34,11.68,12.55229063,157.56,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
80,116423724,28,31,1064,29940,530,0,38,137.9758433,2860,0,965.8064516,987.4364594,266.3031119,0.506769565,2007305.586,3968517.602,10100000,18,116000000,4311989.778,4950596.314,10100000,95,111000000,3700661.867,4916461.927,10100000,47,0,0,0,0,572,764,0.240500811,0.266268755,0,2860,516.7333333,850.7305707,723742.504,0,0,0,1,0,0,0,0,1,525.4915254,38,965.8064516,572,0,0,0,0,0,0,28,1064,31,29940,8192,351,13,20,81251.72727,146453.0988,522814,36256,10000000,20239.49385,10100000,9999726,BENIGN
53,373265,1,1,42,129,42,42,42,0,129,129,129,0,458.1195665,5.358123585,373265,0,373265,373265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,2.679061793,2.679061793,42,129,71,50.22947342,2523,0,0,0,0,0,0,0,0,1,106.5,42,129,40,0,0,0,0,0,0,1,42,1,129,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
53,23756,1,1,56,117,56,56,56,0,117,117,117,0,7282.370769,84.18925745,23756,0,23756,23756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.09462873,42.09462873,56,117,76.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,114.5,56,117,32,0,0,0,0,0,0,1,56,1,117,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
49717,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,7750000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,70,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,115811101,16,14,438,746,427,0,27.375,106.5675842,746,0,53.28571429,199.3768865,10.22354498,0.259042525,3993486.241,4858874.518,10000000,48,116000000,7720740.067,4116316.687,10000000,36469,111000000,8532574.846,3683175.66,10100000,20114,0,0,0,0,332,424,0.138156013,0.120886512,0,746,38.19354839,152.0564411,23121.16129,0,0,0,1,0,0,0,0,0,39.46666667,27.375,53.28571429,332,0,0,0,0,0,0,16,438,14,746,8192,343,12,20,84501,157032.7386,557965,36206,9999100.455,16744.03542,10000000,9950553,BENIGN
21,4,2,0,14,0,14,0,7,9.899494937,0,0,0,0,3500000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,FTP-Patator
443,5761600,8,6,358,3100,201,0,44.75,76.73470066,1460,0,516.6666667,664.0041165,600.1805054,2.429880589,443200,1495101.921,5417622,3,5761600,823085.7143,2026749.539,5417622,3,213204,42640.8,47510.34504,96531,3,0,0,0,0,172,124,1.388503194,1.041377395,0,1460,230.5333333,467.9917378,219016.2667,0,0,0,1,0,0,0,0,0,247,44.75,516.6666667,172,0,0,0,0,0,0,8,358,6,3100,8192,35160,3,20,343975,0,343975,343975,5417622,0,5417622,5417622,BENIGN
80,5260695,4,4,385,189,385,0,96.25,192.5,189,0,47.25,94.5,109.1110585,1.520711617,751527.8571,1938812.924,5148083,58,112612,37537.33333,18589.91784,58900,25036,5235733,1745244.333,2947282.158,5148141,2652,0,0,0,0,136,136,0.760355809,0.760355809,0,385,63.77777778,135.7099644,18417.19444,0,0,0,1,0,0,0,0,1,71.75,96.25,47.25,136,0,0,0,0,0,0,4,385,4,189,29200,61,1,32,0,0,0,0,0,0,0,0,BENIGN
443,144532,16,15,812,12138,236,0,50.75,80.10451506,1460,0,809.2,721.5114295,89599.53505,214.4853735,4817.733333,11230.18657,53160,1,144532,9635.466667,14619.59729,53160,4,126000,9000,20697.03463,72720,1,0,0,0,0,332,312,110.7021282,103.7832452,0,1460,404.6875,622.3506136,387320.2863,0,0,0,1,0,0,0,0,0,417.7419355,50.75,809.2,332,0,0,0,0,0,0,16,812,15,12138,8192,1024,7,20,0,0,0,0,0,0,0,0,BENIGN
21,199,2,1,14,0,14,0,7,9.899494937,0,0,0,0,70351.75879,15075.37688,99.5,37.4766594,126,73,199,199,0,199,199,0,0,0,0,0,1,0,0,0,64,20,10050.25126,5025.125628,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
80,3332697,3,3,0,0,0,0,0,0,0,0,0,0,0,1.800343686,666539.4,938319.7951,2024577,8,1308120,654060,888143.0877,1282072,26048,3306657,1653328.5,525106.6881,2024635,1282022,0,0,0,0,104,112,0.900171843,0.900171843,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,104,0,0,0,0,0,0,3,0,3,0,29200,29,0,32,0,0,0,0,0,0,0,0,BENIGN
80,56026,3,4,437,860,437,0,145.6666667,252.3020676,860,0,215,430,23149.96609,124.9419912,9337.666667,13854.61752,27295,158,27923,13961.5,19079.86228,27453,470,28731,9577,15763.53542,27777,234,0,0,0,0,72,92,53.54656767,71.39542355,0,860,162.125,320.7787121,102898.9821,0,0,0,1,0,0,0,0,1,185.2857143,145.6666667,215,72,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0,0,0,0,0,0,0,0,BENIGN
443,5201805,8,6,357,4602,200,0,44.625,76.44407386,1460,0,767,747.1286368,953.3229331,2.691373475,400138.8462,1321520.32,4795988,18,5201805,743115,1788077.692,4795988,48,252674,50534.8,69192.07588,134231,48,0,0,0,0,172,132,1.5379277,1.153445775,0,1460,330.6,581.7542191,338437.9714,0,0,0,1,0,0,0,0,0,354.2142857,44.625,767,172,0,0,0,0,0,0,8,357,6,4602,8192,237,3,20,0,0,0,0,0,0,0,0,BENIGN
53,28824,1,1,44,60,44,44,44,0,60,60,60,0,3608.104357,69.38662226,28824,0,28824,28824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,34.69331113,34.69331113,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,5524050,7,4,599,152,517,0,85.57142857,191.3085267,152,0,38,76,135.950978,1.99129262,552405,1607759.78,5125186,49,5524050,920675,2091718.986,5187792,49,375166,125055.3333,109145.9022,202568,237,0,0,0,0,152,92,1.267186213,0.724106407,0,517,62.58333333,149.8347322,22450.44697,0,0,0,1,0,0,0,0,0,68.27272727,85.57142857,38,152,0,0,0,0,0,0,7,599,4,152,8192,946,3,20,398815,0,398815,398815,5125186,0,5125186,5125186,BENIGN
443,5621156,6,4,599,137,517,0,99.83333333,205.4511296,137,0,34.25,68.5,130.9339218,1.778993502,624572.8889,1769360.494,5342061,3,5621156,1124231.2,2411555.512,5437856,48,224730,74910,65126.18342,118119,3,0,0,0,0,132,92,1.067396101,0.711597401,0,517,66.90909091,155.040288,24037.49091,0,0,0,1,0,0,0,0,0,73.6,99.83333333,34.25,132,0,0,0,0,0,0,6,599,4,137,8192,231,3,20,279047,0,279047,279047,5342061,0,5342061,5342061,BENIGN
2284,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,372,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
21,8537828,9,15,116,188,30,0,12.88888889,10.95952148,34,0,12.53333333,14.54975045,35.60624552,2.811019383,371209.913,956778.7625,2938894,3,5746727,718340.875,1315797.355,2981842,3,8537791,609842.2143,1180032.568,2938894,3,0,0,0,0,296,488,1.054132269,1.756887115,0,34,12.16,13.03738215,169.9733333,0,0,0,1,0,0,0,0,1,12.66666667,12.88888889,12.53333333,296,0,0,0,0,0,0,9,116,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
80,77625,3,5,426,2265,426,0,142,245.9512147,1460,0,453,662.1140385,34666.66667,103.0595813,11089.28571,15517.17597,33820,1,43443,21721.5,17201.78667,33885,9558,43805,10951.25,20914.81491,42308,1,0,0,0,0,72,104,38.647343,64.41223833,0,1460,299,519.193124,269561.5,0,0,0,1,0,0,0,0,1,336.375,142,453,72,0,0,0,0,0,0,3,426,5,2265,8192,30016,1,20,0,0,0,0,0,0,0,0,BENIGN
53,155550,1,1,57,57,57,57,57,0,57,57,57,0,732.8833173,12.85760206,155550,0,155550,155550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.428801029,6.428801029,57,57,57,0,0,0,0,0,0,0,0,0,0,1,85.5,57,57,20,0,0,0,0,0,0,1,57,1,57,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,47645,1,1,43,94,43,43,43,0,94,94,94,0,2875.432889,41.97712247,47645,0,47645,47645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.98856123,20.98856123,43,94,60,29.44486373,867,0,0,0,0,0,0,0,0,1,90,43,94,32,0,0,0,0,0,0,1,43,1,94,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,117369988,2,2,107,189,55,52,53.5,2.121320344,105,84,94.5,14.8492424,2.521939425,0.034080262,39100000,67600000,117000000,78500,117000000,117000000,0,117000000,117000000,117000000,117000000,0,117000000,117000000,0,0,0,0,40,52,0.017040131,0.017040131,52,105,69.6,23.94368393,573.3,0,0,0,0,0,0,0,0,1,87,53.5,94.5,40,0,0,0,0,0,0,2,107,2,189,-1,-1,1,20,85992,0,85992,85992,117000000,0,117000000,117000000,BENIGN
443,115672652,26,22,716,9686,332,0,27.53846154,78.53469591,1418,0,440.2727273,635.7235984,89.92618238,0.414964118,2461120.255,4271823.313,10000000,1,116000000,4626906.08,4986896.859,10100000,1,111000000,5283154.19,5120364.894,10100000,2,0,0,0,0,840,712,0.224772231,0.190191887,0,1418,212.2857143,472.5205022,223275.625,0,0,0,1,0,0,0,0,0,216.7083333,27.53846154,440.2727273,840,0,0,0,0,0,0,26,716,22,9686,29200,357,4,32,76712.81818,128476.8567,464069,36752,10000000,4095.701998,10000000,9998416,BENIGN
53,159939,1,1,46,78,46,46,46,0,78,78,78,0,775.2955814,12.50476744,159939,0,159939,159939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.252383721,6.252383721,46,78,56.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,85,46,78,20,0,0,0,0,0,0,1,46,1,78,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
21,9674444,9,15,97,188,20,0,10.77777778,8.363279527,34,0,12.53333333,14.54975045,29.45905729,2.480762719,420628,1099339.85,3592761,3,6507877,813484.625,1518410.404,3635360,3,9674317,691022.6429,1357950.232,3592761,3,0,0,0,0,296,488,0.93028602,1.550476699,0,34,11.4,12.37605214,153.1666667,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,296,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
53,37272,1,1,54,54,54,54,54,0,54,54,54,0,2897.617514,53.6595836,37272,0,37272,37272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26.8297918,26.8297918,54,54,54,0,0,0,0,0,0,0,0,0,0,1,81,54,54,20,0,0,0,0,0,0,1,54,1,54,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53382,6246,3,0,0,0,0,0,0,0,0,0,0,0,0,480.3073967,3123,4413.760528,6244,2,6246,3123,4413.760528,6244,2,0,0,0,0,0,0,0,0,0,96,0,480.3073967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,370,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,62558042,7,2,169,92,46,0,24.14285714,23.19790631,46,46,46,0,4.172125464,0.143866395,7819755.25,20400000,58200000,47,62600000,10400000,23400000,58200000,47,58300000,58300000,0,58300000,58300000,1,0,0,0,140,40,0.111896085,0.03197031,0,46,30.7,21.68486415,470.2333333,0,1,0,0,1,0,0,0,0,34.11111111,24.14285714,46,140,0,0,0,0,0,0,7,169,2,92,258,132,3,20,84792,0,84792,84792,58200000,0,58200000,58200000,BENIGN
21,8102670,9,15,103,188,26,0,11.44444444,9.342257638,34,0,12.53333333,14.54975045,35.91408758,2.961986604,352290,918103.8629,3018399,3,5041231,630153.875,1167431.716,2658202,3,8102585,578756.0714,1133725.722,3018399,3,0,0,0,0,296,488,1.110744977,1.851241628,0,34,11.64,12.59920632,158.74,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
50439,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,8685,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
