Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1077.000000,1.052027,-0.609957,-0.441252,-1.283973,-0.686190,-1.655514,0.477158,-0.442257,1.028991,-1.070207,-0.103401,0.515822,-0.179564,0.561303,1.520703,-0.719651,-0.016231,-0.272642,0.774247,0.213379,0.053561,-0.076398,-0.245453,0.443406,0.638777,-0.001669,-0.050919,0.031457,160.000000,0
1079.000000,1.317470,-0.040713,0.032014,-0.374985,-0.181072,-0.370094,-0.158119,-0.025468,0.080709,-0.013208,0.705437,0.514785,-0.049464,0.424568,0.518323,0.702654,-0.842502,0.291956,0.673934,-0.049134,-0.116096,-0.354175,-0.064966,-0.442757,0.314108,0.995446,-0.089684,-0.015753,0.770000,0
1079.000000,-1.690794,-0.573617,1.536471,-0.332694,1.105896,-0.639727,0.677012,0.026059,-0.172883,-1.117883,-1.593515,0.170992,0.469903,-0.323619,-0.920783,0.213437,-0.624621,-0.357037,-0.302216,0.486082,-0.065612,-0.651774,0.113955,-0.446293,0.736550,0.181707,-0.099673,0.074169,147.200000,0
1109.000000,-1.788494,0.634210,-0.117675,-2.051630,0.171224,-1.117675,-0.930622,-2.339567,0.209793,-2.023961,-0.250068,1.067595,0.087930,1.063653,1.152613,-0.745749,0.409228,-0.612617,0.089933,0.525402,-1.158762,0.782603,-0.156990,0.137681,-0.246488,-0.122607,0.352727,-0.024914,1.000000,0
1161.000000,0.735662,-2.178314,0.297671,-1.023647,-2.015240,-0.752537,-0.477906,-0.340175,-1.945450,1.198282,-0.245605,-0.267132,1.654690,-0.500298,0.688636,-0.184765,0.375839,-0.131052,-0.372012,0.552575,-0.116226,-0.833963,-0.184237,0.370845,0.021512,-0.455393,-0.025080,0.101168,410.490000,0
1164.000000,1.292745,0.238498,0.051745,0.580940,-0.234409,-0.798752,-0.019018,-0.090279,0.280360,-0.241034,-0.784508,-0.683704,-1.073808,-0.042300,1.286205,0.700676,-0.120993,0.047208,0.013503,-0.152252,-0.338850,-1.043154,0.079475,-0.231241,0.240588,0.132393,-0.032926,0.022413,1.980000,0
1200.000000,-0.428687,1.039802,1.283837,-0.104829,0.271871,-0.174343,0.557765,0.202523,-0.682607,-0.394872,1.731385,0.771058,0.162083,-0.233849,0.429282,0.281169,0.026313,-0.108277,-0.160884,0.108863,-0.181311,-0.450600,0.007324,-0.029717,-0.256993,0.083676,0.258254,0.085133,6.770000,0
1217.000000,0.881727,-0.518182,2.288490,3.223183,-1.761370,0.768239,-1.239898,0.497903,1.355691,0.250031,-1.621762,-0.204747,-1.656518,-0.948483,-1.755304,0.095442,0.293502,0.007242,-0.681865,-0.140202,0.110464,0.564187,-0.119439,0.729628,0.350093,0.227779,0.071271,0.052288,75.840000,0
1221.000000,-0.510937,-0.848016,0.744595,-1.653409,-0.060183,-0.020630,-0.243400,0.199897,-0.525795,0.260267,-0.419534,-1.080718,-1.538955,-0.275872,-1.509749,1.544426,-0.263474,-0.638035,0.981239,-0.034710,-0.029935,-0.275043,0.046758,-0.891883,-0.005773,-0.489827,-0.155354,0.022743,79.000000,0
1221.000000,-2.208943,0.309732,0.623611,-0.229926,-0.062528,-1.407905,-0.240010,0.731520,-0.367159,-1.017221,-0.829780,1.073846,1.110519,0.341551,-0.416628,0.211617,-0.007648,-0.625182,-0.258749,0.105091,-0.008896,-0.441653,-0.184534,0.449152,-0.194994,0.261559,-0.065622,-0.100501,1.000000,0
1221.000000,-2.574077,0.798899,-0.694405,-2.299404,-0.224491,-1.567267,-0.005168,0.608422,0.724049,-0.527352,0.959455,1.419010,0.297704,0.831182,0.370613,-0.270846,-0.280792,0.372698,0.967751,0.023132,0.023633,0.262818,-0.627974,0.086909,-0.077949,-0.211590,-0.261825,-0.533791,1.000000,0
1238.000000,0.971669,-0.623931,-0.241042,-1.211771,-0.733360,-1.482698,0.429638,-0.353530,0.946584,-1.123306,0.640590,0.924826,-0.013188,0.565935,1.703149,-1.180130,0.439307,-0.929147,0.213762,0.182298,0.119325,0.158697,-0.153616,0.671966,0.504499,-0.005851,-0.031914,0.034033,160.000000,0
1265.000000,1.082193,0.145852,0.507509,1.334228,-0.175604,0.033090,0.011401,0.094161,-0.036260,0.027770,1.404036,1.470166,0.094887,0.209293,-0.846306,-0.601188,0.068210,-0.589668,-0.161860,-0.137542,-0.024671,0.116008,-0.065536,0.242315,0.612356,-0.344849,0.036191,0.010828,21.520000,0
1266.000000,-0.834421,1.594103,1.093687,1.430339,-0.410451,-0.470398,0.861498,0.107881,-1.311986,-0.274937,-0.360454,0.310247,0.878107,0.601506,1.458432,-0.732552,0.413205,0.014829,1.559523,0.093021,0.097377,0.218538,-0.260168,0.416167,0.475159,-0.084941,-0.137001,0.000248,73.660000,0
1271.000000,-0.657616,1.035372,2.299142,2.921670,-0.094745,0.895020,0.267126,0.102119,-0.403654,1.179587,-0.578226,-0.011664,0.525399,-0.697505,0.528394,-0.710355,0.391329,-0.312695,0.508642,0.435908,0.077563,0.910980,-0.066681,0.130746,-0.286512,0.355410,0.425114,0.043962,33.620000,0
1287.000000,1.048429,0.252569,-0.743649,1.337405,0.300797,-0.696976,0.451165,-0.180988,-0.041278,-0.571408,-0.786447,-0.712905,-0.601075,-0.936726,1.182029,0.873958,0.436649,0.702190,-0.282440,0.132310,-0.188782,-0.829818,-0.229784,-0.608013,0.603194,-0.424978,-0.000628,0.066626,128.000000,0
1295.000000,-1.360315,0.222339,1.943441,-0.384858,1.000150,-1.359580,0.529324,0.022345,-1.048490,-0.627496,1.533657,0.967651,0.154269,0.449770,-0.375363,0.465345,-0.737247,-0.360361,-0.211658,0.168406,-0.305177,-1.332050,0.135312,0.482965,0.097694,-0.244745,-0.061705,0.069412,15.980000,0
1303.000000,1.191658,0.288668,0.406994,0.723229,-0.378376,-0.799177,-0.012392,-0.063136,0.067089,-0.315110,0.378082,0.214981,-0.250741,-0.160306,1.365813,0.109776,0.414244,-0.805463,-0.676481,-0.150493,-0.243717,-0.687841,0.204696,0.349059,0.086633,0.105362,-0.008606,0.029698,0.890000,0
1328.000000,0.988553,-0.774050,-0.602488,-1.519531,-0.350313,-0.690654,0.236715,-0.091379,0.905596,-0.922200,1.390088,0.768517,-1.002301,0.920905,1.181343,-0.683394,-0.063813,-0.023724,0.834561,0.153650,0.102347,0.026370,-0.259711,-0.271585,0.553470,0.033558,-0.043757,0.012867,160.000000,0
1339.000000,-0.339441,0.923361,0.774501,-0.368342,0.731917,0.451885,0.423001,0.356317,-0.394078,-0.348617,0.456649,-0.338186,-0.999994,-0.032541,0.663919,0.683897,-0.318777,0.437303,0.288635,0.048224,-0.276539,-0.776597,-0.132032,-1.233236,-0.149766,0.160651,0.249540,0.070024,1.780000,0
1353.000000,-0.476554,0.884007,1.427112,1.323114,0.169074,-0.012903,0.498654,0.169889,-0.141049,-0.070069,-0.791439,-0.360933,-1.135835,0.216163,0.328498,-1.176204,0.687904,-0.556141,0.730395,0.098884,-0.037718,0.184446,-0.118138,0.071172,-0.118801,-0.220409,0.419341,0.204170,11.450000,0
1355.000000,-1.724928,1.877471,0.433237,-1.002962,-0.059030,-0.524865,0.385128,0.434745,0.547897,0.327523,-1.415136,0.396079,0.745998,-0.258355,-0.291759,0.240656,-0.501085,-0.420361,-0.037335,0.493439,-0.315927,-0.577281,-0.104841,-0.422631,0.146025,0.362496,0.598675,0.355718,1.000000,0
1364.000000,-0.769547,0.882482,1.984986,0.987157,-0.260967,0.329474,0.045783,0.222629,0.391435,-0.050665,-0.736044,0.056478,-0.257760,-0.355270,0.483265,-0.789557,0.344012,-0.184852,0.212206,0.055346,0.207555,0.896857,-0.190289,0.110994,-0.137128,-0.164593,0.175586,0.224659,2.460000,0
1406.000000,-0.897765,0.943783,1.563014,-0.714289,-0.108453,-0.481893,0.603119,0.161312,0.117975,-0.248992,0.771929,0.583928,-0.828528,-0.003550,-1.343191,-0.014617,-0.351285,-0.109868,0.177978,0.122368,-0.186295,-0.292765,-0.162413,0.343573,0.018086,0.366589,0.382679,0.214166,5.000000,0
1431.000000,-0.160687,-0.201777,1.620485,-0.848565,-1.267687,-0.660693,0.111834,-0.114998,-0.872127,0.133264,-0.650740,0.160477,0.846356,-0.506983,-0.044969,-1.614076,0.118050,1.185097,-0.783946,-0.266237,-0.043921,0.399756,0.275484,0.758970,-1.066316,0.725577,0.171916,0.219948,85.110000,0
1440.000000,-1.220437,1.400026,1.220500,-0.782538,-0.229006,-0.938550,0.727396,-0.000388,0.628770,0.268782,-0.726095,-0.071844,-0.533766,-0.241949,-0.210313,-0.050846,-0.297538,-0.582265,-0.309124,0.374153,-0.288077,-0.475916,-0.042510,0.388083,-0.073832,0.307998,0.615725,0.363067,5.000000,0
1440.000000,-0.857441,0.956093,1.524680,0.046510,0.295817,-0.111233,0.436342,-0.763498,-2.198204,0.597492,-0.941276,-0.477640,0.097400,0.026480,-0.772774,-0.656187,-0.649699,0.588374,-3.718810,-0.934147,0.540702,-0.527240,0.002730,-0.001712,-0.139468,-0.292655,0.145572,0.135503,7.490000,0
1447.000000,-1.402639,1.349529,0.750455,-0.923129,-0.061847,-0.080808,0.217158,0.650295,0.191454,-0.163818,-0.084517,0.502228,-0.584236,0.185139,-1.311080,0.325326,-0.493651,0.176120,0.453581,0.168678,-0.228203,-0.475329,-0.204644,-0.486190,0.203751,0.424468,0.362865,0.202213,5.000000,0
1447.000000,-0.236628,0.378507,2.239237,0.612107,-0.250060,0.803220,0.163437,0.080533,0.368739,-0.280979,-0.948520,-0.062129,0.177718,-0.651022,0.810094,-0.555885,0.179657,-0.246031,0.908588,0.205679,-0.015579,0.335401,-0.070773,-0.383618,-0.580536,0.419338,0.006644,-0.075589,39.500000,0
1467.000000,-0.377372,0.928869,1.703076,1.187219,0.260670,0.331404,0.772614,0.008662,-0.452062,0.261781,1.375860,0.904161,-0.138871,-0.015525,-0.485772,-1.171908,0.339451,-0.295466,0.937087,0.235288,-0.015796,0.460225,-0.162983,0.252395,-0.165598,-0.282986,0.261186,-0.026127,18.290000,0
1505.000000,-1.589189,1.768097,0.903829,-0.722368,-0.402301,-0.805884,0.167423,-0.440052,0.132279,-0.226795,-0.665438,0.879132,0.881946,-0.101185,-0.432688,0.029850,-0.132096,-0.685859,-0.310667,0.062108,0.564965,-0.614670,0.085545,0.420550,-0.039584,0.306702,0.427817,0.249615,1.000000,0
1506.000000,-1.586551,-0.160712,1.016474,0.808093,0.959520,0.085747,1.226304,-0.395457,-0.151097,0.960554,1.381434,0.378496,0.067637,-0.090292,0.788151,-0.407075,-0.574166,0.181005,0.565952,-0.152086,-0.166646,0.824710,0.705268,-0.291445,0.003099,-0.288588,0.420021,-0.389301,99.930000,0
1534.000000,1.087084,0.122518,-1.379113,0.512637,0.626296,-1.197576,1.188196,-0.398294,-0.967212,0.211626,1.598624,0.362506,-1.295441,1.426306,-0.213083,-0.970040,0.232814,-0.630047,-0.097446,-0.022791,0.394566,0.963427,-0.493709,0.344161,1.198228,0.974472,-0.144526,-0.027900,104.490000,0
1535.000000,-2.904242,2.678819,-0.171884,-0.828241,-1.278581,-1.171742,-0.411796,1.320557,0.697133,0.527169,-1.102459,0.441467,-0.349321,0.496720,-0.284587,0.248255,0.183210,-0.516870,-0.415253,0.440327,-0.246725,-0.577884,0.143390,0.373467,0.149204,0.328026,0.550215,0.358425,1.000000,0
1548.000000,-1.559446,1.425546,0.812589,-1.129381,0.507528,0.183507,0.654304,0.088059,0.480018,0.547216,0.066070,1.065234,0.982424,-0.609124,-1.381521,0.189597,-0.901688,0.025998,0.560580,0.451195,-0.283995,-0.413642,-0.234995,-0.789509,0.324851,0.419737,0.329608,0.351346,5.000000,0
1601.000000,-2.399827,2.129750,0.376299,-0.867667,-1.095359,-0.912192,-0.188161,1.073359,0.569407,0.640070,0.718291,0.429353,-1.656306,0.682579,-0.852868,0.337525,-0.087772,0.025836,-0.161611,0.345854,-0.209611,-0.481867,0.116611,0.490285,-0.019235,0.295788,0.564129,0.347282,5.000000,0
1610.000000,-2.925333,2.528043,-0.312654,-1.007822,-1.175815,-0.692042,-0.607308,1.560075,0.650713,0.733576,0.092079,0.352198,-1.639729,0.925149,-0.822930,0.598076,-0.112814,0.238746,0.004515,0.380998,-0.230773,-0.628272,0.106175,-0.037838,0.119484,0.334822,0.537722,0.342261,1.000000,0
1612.000000,1.108869,-1.342424,0.651730,-0.477593,-1.215923,0.636036,-1.095217,0.253609,0.292522,0.302276,-1.467980,-0.842141,-0.589110,-0.751403,-0.264714,0.744165,0.714471,-1.596147,0.836107,0.253665,0.043316,0.012279,-0.171129,-0.752073,0.348464,-0.173346,0.040110,0.033916,137.940000,0
1632.000000,0.618767,-1.552041,1.068116,1.049434,-1.796835,0.262724,-0.659877,0.170785,-0.362574,0.640317,0.639277,0.848312,-0.211707,-0.270847,-1.248176,-1.472451,0.066212,1.561058,-0.673233,0.034212,-0.299148,-0.860043,-0.146068,0.504436,0.142108,-0.500185,0.034837,0.084353,308.670000,0
1652.000000,1.343297,-0.547631,0.389061,-0.709737,-0.842019,-0.324513,-0.579020,-0.027125,-0.766609,0.601117,-0.557463,-0.172847,0.254500,0.088340,1.265275,-1.278245,0.075344,0.358054,-0.886284,-0.479363,-0.686352,-1.541746,0.269053,-0.306987,-0.156439,0.727866,-0.036071,0.011756,18.000000,0
1657.000000,1.241253,-0.107798,0.432991,-0.121891,-0.790021,-0.980616,-0.218998,-0.019842,0.196839,0.020728,1.415526,0.196672,-1.465065,0.732379,0.579628,0.460982,-0.397875,0.108557,0.293837,-0.157986,-0.061766,-0.267594,0.076490,0.568786,0.134627,0.934921,-0.096797,-0.007563,2.310000,0
1673.000000,-0.840508,-0.127979,-0.432871,0.038265,1.433469,4.204191,1.191560,0.883840,-0.730660,-0.281270,-0.183282,-0.303033,0.077683,0.352369,1.385605,0.377839,-0.782339,0.457766,0.706787,1.051824,-0.093468,-0.966073,0.832085,0.897323,0.129325,-0.593824,0.196178,0.128839,359.890000,0
1692.000000,-0.813308,0.976889,2.629443,2.756548,0.278035,1.103406,-0.127875,-0.823019,-0.874042,0.709648,-1.228659,0.146094,1.852562,-0.847022,0.859229,0.145693,-0.345331,0.509660,1.094643,0.149391,0.822530,0.343116,-0.388056,-0.387392,0.250921,0.420475,0.067271,-0.148124,37.920000,0
1787.000000,-1.039293,1.683712,1.813332,2.307648,1.047076,1.906774,0.671961,0.178037,-0.703338,1.983301,0.849419,0.152288,0.693673,-0.379712,2.405001,-1.505668,0.908369,-2.236526,-0.786251,0.693757,-0.265155,0.059197,0.071110,-0.985180,-0.602294,0.042689,0.446680,-0.063524,9.130000,0
1793.000000,-1.146017,0.870200,1.072723,0.973174,1.375316,-0.030622,-1.940587,-2.364537,-0.880527,-0.263149,0.927278,0.601785,-1.011315,1.171871,0.625381,-0.027606,-0.053745,0.084994,0.317307,0.437130,-1.254863,0.060187,-2.042277,-0.244698,-1.168243,-0.573558,0.309773,0.233599,70.000000,0
1826.000000,-0.480696,0.664891,1.448345,0.125405,0.317130,-0.339214,0.726653,-0.084307,-0.257688,-0.683427,-1.141155,0.489181,0.923154,-0.361345,-0.520649,-0.310448,-0.186693,-0.465333,0.578761,0.105416,-0.120235,-0.227169,-0.108928,-0.063895,-0.116879,0.221407,0.087814,0.130885,30.830000,0
1837.000000,-1.987647,2.042425,0.721645,-0.964372,-0.839740,-0.819477,-0.433211,-2.026092,-0.371514,-0.614601,-0.267540,0.893882,0.848216,0.378802,0.234933,0.443843,-0.088993,-0.531217,-0.675223,-0.724401,2.386909,-0.706576,0.343004,0.735051,-0.328809,0.689690,-0.552937,-0.209321,17.000000,0
1867.000000,1.163942,-0.409313,-0.353590,0.600512,1.614795,4.388608,-1.034458,1.149803,1.139506,-0.312296,-1.121292,0.662933,-0.406489,-0.605375,-1.754593,-0.521519,0.003045,-0.444430,0.903703,-0.045551,-0.493230,-1.151827,0.014007,0.995618,0.651431,-0.524167,0.075047,0.026361,18.060000,0
1874.000000,-2.482454,2.308903,0.321264,-0.926674,-1.113441,-0.906290,-0.848198,-1.634175,-0.463774,-0.718574,-0.406494,1.060817,0.915204,0.661169,0.207526,0.554898,0.073952,-0.504733,-0.674962,-0.865409,2.442128,-0.725129,0.360794,0.737415,-0.326198,0.678931,-0.798529,-0.294767,12.990000,0
1906.000000,-1.826662,1.424514,1.634254,0.043440,-1.033821,-0.305193,-0.297568,0.854656,-0.577633,-0.837782,-0.169871,0.485911,0.397678,0.480836,1.322864,0.262828,0.216669,-0.479509,-0.554454,-0.296218,0.144919,0.013844,-0.014910,0.412842,-0.022135,0.221203,-0.593171,-0.061192,26.550000,0
1995.000000,-0.215867,0.941608,1.310847,-0.018961,0.695131,-0.908899,1.308837,-0.746231,-0.039449,0.117288,-0.303835,0.622440,1.405113,-0.574641,0.094786,0.092302,-1.144566,-0.301221,-1.014060,-0.023474,0.080118,0.550757,-0.017736,0.349018,-0.974147,-0.881077,-0.363776,-0.177689,3.990000,0
2000.000000,0.119317,0.187061,1.909044,1.501472,-0.827452,0.990116,-0.954298,-0.310192,0.378988,0.013891,0.903140,0.365367,-1.504805,0.289171,0.287693,-0.269913,0.242602,0.306856,0.533109,-0.177013,0.795146,-0.110034,-0.165077,-0.000622,0.467144,-0.190496,0.244647,0.231041,39.000000,0
2006.000000,-1.329666,-0.042089,2.181605,-0.338552,1.374634,-1.008525,0.423100,-0.139910,-0.499060,-0.607068,-0.042702,0.365499,0.658629,-0.144272,0.730586,0.017956,-0.462085,-0.954965,-0.931603,0.247762,-0.145438,-0.577879,-0.015722,0.069136,0.179913,0.014361,-0.190086,-0.145441,5.360000,0
2009.000000,1.213373,0.364385,0.294597,0.635833,-0.112451,-0.583540,0.064419,-0.111491,-0.094440,-0.350778,0.293774,0.752863,1.019824,-0.421063,1.256636,0.147969,0.226564,-0.847864,-0.562294,-0.059982,-0.250515,-0.649014,0.148919,0.056208,0.170743,0.121372,-0.001307,0.029192,1.980000,0
2033.000000,1.294583,0.290613,0.066844,0.573685,-0.172242,-0.782609,0.026810,-0.129241,0.176122,-0.260948,-0.667024,-0.317314,-0.384964,-0.179569,1.210526,0.668267,-0.160384,-0.037462,0.009072,-0.109515,-0.331347,-0.986365,0.071814,-0.212413,0.264152,0.130158,-0.028292,0.023772,1.290000,0
2039.000000,-0.642456,0.360573,1.191212,0.364345,0.946524,-0.266670,0.072068,0.231482,-0.764055,-0.329583,1.371838,0.476537,-0.062092,-0.045046,0.812419,0.101979,0.168247,0.166662,0.666092,0.171948,-0.057728,-0.337859,0.134496,-0.352322,-0.776601,0.121268,0.128574,0.168394,1.980000,0
2064.000000,1.314804,-0.045118,0.030467,-0.373864,-0.182433,-0.369597,-0.156288,-0.025826,0.080546,-0.013850,0.705457,0.514842,-0.049218,0.424881,0.518497,0.702836,-0.842461,0.292239,0.673493,-0.046323,-0.115260,-0.354903,-0.066182,-0.442687,0.313601,0.995299,-0.089945,-0.015512,2.150000,0
2086.000000,-0.897682,0.686497,1.610766,0.076563,0.162220,-0.741800,0.570639,0.004538,-0.361916,-0.238241,0.162704,0.262021,0.192448,0.104293,1.083628,-0.196218,-0.024633,-0.929908,-0.438370,0.015461,-0.179801,-0.378233,0.339051,0.380918,-0.241701,0.079176,0.187103,0.094678,8.990000,0
2096.000000,-0.663577,0.770536,0.984123,-2.254482,0.342574,-0.730661,0.963973,-0.129196,0.804879,-0.709027,1.548465,0.848211,-0.619033,0.293709,0.482138,-0.684019,-0.535156,0.110128,-0.198032,0.120996,0.107201,0.734934,-0.263776,0.011266,0.011780,-0.821593,0.354436,0.032129,1.000000,0
2101.000000,-0.424646,0.642872,1.202032,-2.003174,0.162523,-1.231253,1.075031,-0.301956,0.870170,-1.182172,0.101527,0.197168,-0.707482,0.210024,1.157046,-0.949264,-0.149682,-0.462302,-0.579928,-0.038749,0.104769,0.695324,-0.221197,0.394574,-0.057229,-0.828591,0.253074,-0.014672,1.000000,0
2107.000000,1.280462,0.499816,-1.925087,0.334537,2.603275,3.061905,-0.342885,0.787826,-0.225471,-0.680768,0.401451,-0.376664,-0.108219,-1.524521,1.325547,1.112547,0.560241,1.243036,-0.397519,0.034633,-0.093461,-0.343483,-0.173535,0.837323,0.835888,-0.264137,0.045180,0.058350,1.000000,0
2109.000000,-0.642574,0.951355,1.135796,-2.077608,0.273933,-1.203719,1.187601,-0.392514,0.788437,-0.927562,0.429262,1.158781,1.083067,-0.216512,0.974799,-1.054815,-0.260696,-0.697927,-0.622677,0.206585,0.096358,0.820140,-0.230829,0.439424,0.054722,-0.830116,0.369635,0.049235,1.000000,0
2125.000000,-0.941469,0.389010,1.807807,0.677426,-0.057406,0.083950,0.203047,-0.240131,0.649438,0.379008,-1.176032,-0.210402,0.189000,-0.804668,0.512448,-0.495506,-0.111376,0.222965,1.283331,0.150394,0.070355,0.695173,-0.361521,-0.056046,-0.340521,0.488771,-0.916445,-0.481670,14.900000,0
2156.000000,-3.653078,1.957321,0.248727,-0.945482,0.555413,4.908490,-1.142774,1.301945,2.478100,4.812681,-1.049975,-0.089691,-0.015741,-2.349911,-0.939500,-2.636060,0.250974,1.480206,0.633744,1.582026,-1.082133,-0.847052,-0.233986,0.953155,1.071751,-0.087781,1.128044,0.424028,20.000000,0
2179.000000,-0.760809,1.179025,0.772669,-1.161364,0.220303,-0.152283,0.380474,0.020322,0.452721,0.274978,-1.506684,-0.333368,0.645828,-0.346987,1.147145,0.643151,-0.903984,0.111509,0.602152,0.444402,-0.237623,-0.503540,-0.199660,-0.964069,0.030058,0.963172,0.270082,0.182798,0.770000,0
2184.000000,-0.617115,1.065079,1.608330,0.327769,0.331214,-0.524489,1.207501,-0.634006,-0.321726,0.605106,1.595845,0.592550,0.035805,-0.135294,0.058839,-0.122636,-0.843430,0.321884,0.005757,-0.026136,0.119759,0.521738,-0.250670,0.546920,0.113757,-0.505149,-0.817363,-0.435979,17.990000,0
2187.000000,-0.879468,1.010551,1.392045,-1.285551,-0.350980,-0.846060,0.436285,0.101183,0.475171,-0.085721,0.080330,0.143735,-0.189685,-0.152450,0.786516,0.226074,-0.307507,-0.946559,-1.302111,0.213990,-0.119343,-0.137874,0.066295,0.430079,-0.271870,0.741732,0.402253,0.191646,3.840000,0
2231.000000,1.259823,0.249248,0.513356,0.621594,-0.482079,-0.993925,0.061742,-0.205361,0.046004,-0.065592,-0.215857,0.365955,0.307751,0.240846,1.032555,0.302764,-0.422109,-0.541862,-0.119434,-0.093384,-0.257323,-0.744854,0.136559,0.380104,0.216971,0.094522,-0.029137,0.019050,1.980000,0
2241.000000,1.331889,-0.884520,0.470797,-1.879742,-1.378242,-0.841624,-0.626003,-0.103140,0.573376,-0.445096,-0.111120,0.855475,0.226378,-0.164084,0.624871,-2.841310,0.902269,0.217218,-0.079830,-0.534728,-0.589045,-0.929901,0.173394,0.407518,0.250156,-0.180293,0.060579,0.021575,9.860000,0
2242.000000,-0.865219,0.559533,1.827937,1.916530,-1.340151,0.422785,0.368870,0.492706,0.138602,-0.914458,-1.074315,1.467963,1.103796,-0.697232,-1.886390,-1.344720,1.046415,-0.768432,1.459743,0.290028,-0.141669,-0.274566,0.457549,0.742448,-0.423104,-0.530132,0.077366,0.136213,165.800000,0
2261.000000,1.237258,0.108325,0.607019,0.717774,-0.828035,-1.230835,-0.075703,-0.106147,0.343137,-0.003664,-0.284289,-0.648268,-1.858454,0.679872,1.240013,0.306597,-0.183244,-0.389555,-0.227606,-0.241077,-0.260761,-0.857087,0.202999,0.648437,0.102518,0.081502,-0.042310,0.017650,0.990000,0
2265.000000,1.200350,0.139294,0.140887,0.528256,-0.291915,-0.585969,-0.090449,0.036106,-0.002872,-0.082245,1.109445,0.099623,-1.145048,0.161588,0.567583,0.836288,-0.297862,0.472300,0.218139,-0.108270,-0.261949,-0.897843,0.076447,-0.072877,0.177541,0.099886,-0.039567,0.017592,19.990000,0
2269.000000,-1.109727,0.281886,2.352982,0.275582,0.261140,0.174692,0.824667,-0.378556,-0.475676,0.318395,1.997464,0.793879,0.709102,-0.357287,0.993283,-0.325726,-0.367182,0.088644,0.424488,-0.004234,0.138725,1.030442,-0.024171,0.306227,0.220291,0.561473,-0.392341,-0.475499,52.750000,0
