lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.0053302,-75.2426368,LEVERING MILL RD & MONTGOMERY AVE;  LOWER MERION; Station 313; 2015-12-18 @ 10:07:38;,19004,EMS: VEHICLE ACCIDENT,2015-12-18 10:07:38,LOWER MERION,LEVERING MILL RD & MONTGOMERY AVE,1
40.2397897,-75.5376260,SWAN CT & LAKESIDE DR;  LIMERICK; Station 324A; 2015-12-18 @ 11:31:48;,19468,EMS: SYNCOPAL EPISODE,2015-12-18 11:31:48,LIMERICK,SWAN CT & LAKESIDE DR,1
40.1382931,-75.4289419,EAGLEVILLE RD & SUNNYSIDE AVE; LOWER PROVIDENCE; 2015-12-18 @ 12:49:50;,19403,Traffic: DISABLED VEHICLE -,2015-12-18 12:49:50,LOWER PROVIDENCE,EAGLEVILLE RD & SUNNYSIDE AVE,1
40.0960437,-75.2961605,RIDGE PIKE & COLWELL LN; PLYMOUTH; 2015-12-18 @ 13:14:53;,19428,Traffic: VEHICLE ACCIDENT -,2015-12-18 13:14:53,PLYMOUTH,RIDGE PIKE & COLWELL LN,1
40.2165230,-75.2214848,EISENHOWER LN & ELLISON DR; MONTGOMERY; 2015-12-18 @ 14:24:26-Station:STA18;,19454,Fire: FIRE INVESTIGATION,2015-12-18 14:24:26,MONTGOMERY,EISENHOWER LN & ELLISON DR,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & WEADLEY RD OVERPASS; UPPER MERION; 2015-12-18 @ 15:21:25;,,Traffic: DISABLED VEHICLE -,2015-12-18 15:21:25,UPPER MERION,SCHUYLKILL EXPY & WEADLEY RD OVERPASS,1
40.2489293,-75.6609923,SHOEMAKER RD & W KING ST;  POTTSTOWN; Station 329; 2015-12-18 @ 16:24:11;,19464,EMS: FRACTURE,2015-12-18 16:24:11,POTTSTOWN,SHOEMAKER RD & W KING ST,1
40.3138696,-75.3469434,TELFORD PIKE & BERGEY RD; FRANCONIA; 2015-12-18 @ 17:01:45;,18964,Traffic: VEHICLE ACCIDENT -,2015-12-18 17:01:45,FRANCONIA,TELFORD PIKE & BERGEY RD,1
40.2015514,-75.5363015,FOXMEADOW DR & FOXMEADOW CIR;  LIMERICK; Station 325; 2015-12-18 @ 17:42:10;,19468,EMS: SYNCOPAL EPISODE,2015-12-18 17:42:10,LIMERICK,FOXMEADOW DR & FOXMEADOW CIR,1
40.1421691,-75.1085189,NASH AVE; UPPER MORELAND; 2015-12-18 @ 18:32:25-Station:STA10;,19090,Fire: FIRE INVESTIGATION,2015-12-18 18:32:25,UPPER MORELAND,NASH AVE,1
40.0968197,-75.1415273,PAXSON AVE & E WAVERLY RD;  CHELTENHAM; Station 358A; 2015-12-18 @ 20:04:59;,19095,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-18 20:04:59,CHELTENHAM,PAXSON AVE & E WAVERLY RD,1
40.1051084,-75.3451838,GREEN ST & RR CROSSING;  BRIDGEPORT; Station 317; 2015-12-18 @ 21:41:41;,,EMS: ALLERGIC REACTION,2015-12-18 21:41:41,BRIDGEPORT,GREEN ST & RR CROSSING,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & RR OVERPASS; UPPER MERION; 2015-12-19 @ 09:05:38;,,Traffic: VEHICLE ACCIDENT -,2015-12-19 09:05:38,UPPER MERION,SCHUYLKILL EXPY & RR OVERPASS,1
40.1893840,-75.3537754,VALLEY FORGE RD & POTSHOP RD; WORCESTER; 2015-12-19 @ 10:50:14;,19426,Traffic: VEHICLE ACCIDENT -,2015-12-19 10:50:14,WORCESTER,VALLEY FORGE RD & POTSHOP RD,1
40.1427932,-75.1195973,MORELAND RD & PARK AVE; ABINGTON; 2015-12-19 @ 12:09:06;,19090,Traffic: VEHICLE ACCIDENT -,2015-12-19 12:09:06,ABINGTON,MORELAND RD & PARK AVE,1
40.0048737,-75.2808152,HATHAWAY CIR & HATHAWAY LN;  LOWER MERION; Station 313; 2015-12-19 @ 13:14:18;,19096,EMS: FALL VICTIM,2015-12-19 13:14:18,LOWER MERION,HATHAWAY CIR & HATHAWAY LN,1
40.3073894,-75.6261065,RT100 NB & GROSSER RD; DOUGLASS; 2015-12-19 @ 14:29:38;,19525,Traffic: VEHICLE ACCIDENT -,2015-12-19 14:29:38,DOUGLASS,RT100 NB & GROSSER RD,1
40.1508958,-75.1274376,FITZWATERTOWN RD & BARTRAM RD;  UPPER MORELAND; Station 381; 2015-12-19 @ 16:43:00;,19090,EMS: OVERDOSE,2015-12-19 16:43:00,UPPER MORELAND,FITZWATERTOWN RD & BARTRAM RD,1
40.0261210,-75.2858878,MERION SQUARE RD & OLD GULPH RD; LOWER MERION; 2015-12-19 @ 17:32:50;,19035,Traffic: VEHICLE ACCIDENT -,2015-12-19 17:32:50,LOWER MERION,MERION SQUARE RD & OLD GULPH RD,1
40.0850736,-75.3886248,GULPH RD & W DEKALB PIKE; UPPER MERION; 2015-12-19 @ 18:34:57;,19406,Traffic: VEHICLE ACCIDENT -,2015-12-19 18:34:57,UPPER MERION,GULPH RD & W DEKALB PIKE,1
40.1188138,-75.1753441,GARDEN RD & PARK PL; UPPER DUBLIN; 2015-12-19 @ 19:45:19-Station:STA88;,19075,Fire: BUILDING FIRE,2015-12-19 19:45:19,UPPER DUBLIN,GARDEN RD & PARK PL,1
39.9924320,-75.2606810,PERIWINKLE LN & VIOLET LN; LOWER MERION; 2015-12-19 @ 22:23:33-Station:STA26;,19096,Fire: FIRE ALARM,2015-12-19 22:23:33,LOWER MERION,PERIWINKLE LN & VIOLET LN,1
40.0413022,-75.2908159,ROCK CREEK RD & WAVERLY RD;  LOWER MERION; Station 313; 2015-12-20 @ 00:53:06;,19035,EMS: CARDIAC EMERGENCY,2015-12-20 00:53:06,LOWER MERION,ROCK CREEK RD & WAVERLY RD,1
40.1723141,-75.4927278,RT422  & TROUTMAN RD UNDERPASS; UPPER PROVIDENCE; 2015-12-20 @ 03:29:47;,,Traffic: DISABLED VEHICLE -,2015-12-20 03:29:47,UPPER PROVIDENCE,RT422  & TROUTMAN RD UNDERPASS,1
40.0665965,-75.1202484,BROOKVIEW PL & ASHBOURNE RD;  CHELTENHAM; Station 358; 2015-12-20 @ 07:31:34;,19027,EMS: SUBJECT IN PAIN,2015-12-20 07:31:34,CHELTENHAM,BROOKVIEW PL & ASHBOURNE RD,1
40.1218223,-75.0636307,MURRAY AVE & BARRETT AVE;  LOWER MORELAND; Station 355; 2015-12-20 @ 10:09:42;,19006,EMS: HEAD INJURY,2015-12-20 10:09:42,LOWER MORELAND,MURRAY AVE & BARRETT AVE,1
40.4306131,-75.5427618,GRAVEL PIKE & MAIN ST;  UPPER HANOVER; Station 369; 2015-12-20 @ 12:30:14;,18070,EMS: HEAD INJURY,2015-12-20 12:30:14,UPPER HANOVER,GRAVEL PIKE & MAIN ST,1
40.2570092,-75.6704950,PULASKI ST & GLASGOW ST;  WEST POTTSGROVE; Station 329; 2015-12-20 @ 14:22:09;,19464,EMS: SEIZURES,2015-12-20 14:22:09,WEST POTTSGROVE,PULASKI ST & GLASGOW ST,1
40.2494951,-75.6635208,RT100 NB & W KING ST; POTTSTOWN; 2015-12-20 @ 15:30:29;,19464,Traffic: VEHICLE ACCIDENT -,2015-12-20 15:30:29,POTTSTOWN,RT100 NB & W KING ST,1
40.1333815,-75.4583476,EGYPT RD & OAKLAND AVE; UPPER PROVIDENCE; 2015-12-20 @ 17:25:29;,19460,Traffic: VEHICLE ACCIDENT -,2015-12-20 17:25:29,UPPER PROVIDENCE,EGYPT RD & OAKLAND AVE,1
40.2534988,-75.6864833,SYLVAN DR & JEM AVE; WEST POTTSGROVE; 2015-12-20 @ 18:59:10-Station:STA57;,19464,Fire: FIRE ALARM,2015-12-20 18:59:10,WEST POTTSGROVE,SYLVAN DR & JEM AVE,1
40.1264566,-75.0325277,MAPLE RD & KATHY LN;  LOWER MORELAND; Station 355; 2015-12-20 @ 21:11:13;,19006,EMS: ALTERED MENTAL STATUS,2015-12-20 21:11:13,LOWER MORELAND,MAPLE RD & KATHY LN,1
40.0856665,-75.2911256,ROBERTS AVE & HALLOWELL ST;  WHITEMARSH; Station 318; 2015-12-21 @ 00:22:59;,19428,EMS: MEDICAL ALERT ALARM,2015-12-21 00:22:59,WHITEMARSH,ROBERTS AVE & HALLOWELL ST,1
40.1178920,-75.3511649,W MAIN ST & CHAIN ST; NORRISTOWN; 2015-12-21 @ 03:13:14;,19401,Traffic: DISABLED VEHICLE -,2015-12-21 03:13:14,NORRISTOWN,W MAIN ST & CHAIN ST,1
40.1825726,-75.5406694,ADAMS ST & WALNUT ST;  ROYERSFORD; Station 325; 2015-12-21 @ 06:19:41;,19468,EMS: FIRE ALARM,2015-12-21 06:19:41,ROYERSFORD,ADAMS ST & WALNUT ST,1
40.2663253,-75.3444044,FRETZ RD & WAMBOLD RD;  LOWER SALFORD; Station 344; 2015-12-21 @ 08:20:42;,18964,EMS: BACK PAINS/INJURY,2015-12-21 08:20:42,LOWER SALFORD,FRETZ RD & WAMBOLD RD,1
40.2735513,-75.1695341,W BRISTOL RD;  BUCKS COUNTY; Station EMS; 2015-12-21 @ 09:38:04;,,EMS: VEHICLE ACCIDENT,2015-12-21 09:38:04,BUCKS COUNTY,W BRISTOL RD,1
40.1483683,-75.2175075,BANNOCKBURN AVE & CHURCH ST;  UPPER DUBLIN; Station 351; 2015-12-21 @ 11:04:52;,19002,EMS: CVA/STROKE,2015-12-21 11:04:52,UPPER DUBLIN,BANNOCKBURN AVE & CHURCH ST,1
40.0249667,-75.2829046,RT422  ; LOWER MERION; 2015-12-21 @ 12:15:38;,,Traffic: DISABLED VEHICLE -,2015-12-21 12:15:38,LOWER MERION,RT422,1
40.1295515,-75.3785172,RT422  & RIVERVIEW BLVD UNDERPASS; WEST NORRITON; 2015-12-21 @ 13:10:40;,,Traffic: VEHICLE ACCIDENT -,2015-12-21 13:10:40,WEST NORRITON,RT422  & RIVERVIEW BLVD UNDERPASS,1
40.1639698,-75.0588357,COUNTY LINE RD & JAMES WAY;  LOWER MORELAND; Station 355; 2015-12-21 @ 14:27:47;,19006,EMS: NAUSEA/VOMITING,2015-12-21 14:27:47,LOWER MORELAND,COUNTY LINE RD & JAMES WAY,1
40.1271397,-75.4296662,SPARROW RD & LARK LN; LOWER PROVIDENCE; 2015-12-21 @ 15:44:13-Station:STA53;,19403,Fire: VEHICLE FIRE,2015-12-21 15:44:13,LOWER PROVIDENCE,SPARROW RD & LARK LN,1
40.1116444,-75.4226504,EVAN DR & LAFAYETTE DR; LOWER PROVIDENCE; 2015-12-21 @ 16:14:30-Station:STA53;,19403,Fire: FIRE INVESTIGATION,2015-12-21 16:14:30,LOWER PROVIDENCE,EVAN DR & LAFAYETTE DR,1
40.3266145,-75.3430875,4TH ST;  TELFORD; Station 339; 2015-12-21 @ 17:15:02;,18969,EMS: VEHICLE ACCIDENT,2015-12-21 17:15:02,TELFORD,4TH ST,1
40.1317128,-75.3695827,N WHITEHALL RD & W MARSHALL ST; WEST NORRITON; 2015-12-21 @ 17:52:38;,19403,Traffic: VEHICLE ACCIDENT -,2015-12-21 17:52:38,WEST NORRITON,N WHITEHALL RD & W MARSHALL ST,1
40.1849450,-75.1043960,YORK RD & CRESCENT RD; HATBORO; 2015-12-21 @ 18:43:06-Station:STA95;,19040,Fire: FIRE INVESTIGATION,2015-12-21 18:43:06,HATBORO,YORK RD & CRESCENT RD,1
40.1792184,-75.4573075,COLLEGEVILLE RD & PARK AVE; UPPER PROVIDENCE; 2015-12-21 @ 20:30:12;,19426,Traffic: DISABLED VEHICLE -,2015-12-21 20:30:12,UPPER PROVIDENCE,COLLEGEVILLE RD & PARK AVE,1
40.1852233,-75.4506033,2ND AVE & E MAIN ST; COLLEGEVILLE; 2015-12-21 @ 21:54:25;,19426,Traffic: VEHICLE ACCIDENT -,2015-12-21 21:54:25,COLLEGEVILLE,2ND AVE & E MAIN ST,1
40.1830735,-75.1342709,NORRISTOWN RD;  HORSHAM; Station 352; 2015-12-22 @ 00:08:43;,19044,EMS: OVERDOSE,2015-12-22 00:08:43,HORSHAM,NORRISTOWN RD,1
40.1633674,-75.2219943,HAYWOOD RD & WALKER RD;  AMBLER; Station 351; 2015-12-22 @ 05:13:47;,19002,EMS: CARDIAC EMERGENCY,2015-12-22 05:13:47,AMBLER,HAYWOOD RD & WALKER RD,1
40.0812601,-75.1370254,WOODLAND AVE & DEAD END;  CHELTENHAM; Station 358; 2015-12-22 @ 07:30:47;,,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-22 07:30:47,CHELTENHAM,WOODLAND AVE & DEAD END,1
40.0830785,-75.1011171,SHELMIRE ST & CEDAR RD; ABINGTON; 2015-12-22 @ 08:55:08;,19027,Traffic: VEHICLE ACCIDENT -,2015-12-22 08:55:08,ABINGTON,SHELMIRE ST & CEDAR RD,1
40.1260386,-75.1065487,OLD WELSH RD & HUNTINGDON RD;  ABINGTON; Station 381; 2015-12-22 @ 09:53:36;,19001,EMS: SUBJECT IN PAIN,2015-12-22 09:53:36,ABINGTON,OLD WELSH RD & HUNTINGDON RD,1
40.1710753,-75.0711666,DAVISVILLE RD & E COUNTY LINE RD; UPPER MORELAND; 2015-12-22 @ 10:53:48;,18974,Traffic: DISABLED VEHICLE -,2015-12-22 10:53:48,UPPER MORELAND,DAVISVILLE RD & E COUNTY LINE RD,1
40.1528978,-75.1214664,EASTON RD & GILPIN RD; UPPER MORELAND; 2015-12-22 @ 11:47:11;,19090,Traffic: VEHICLE ACCIDENT -,2015-12-22 11:47:11,UPPER MORELAND,EASTON RD & GILPIN RD,1
40.1714017,-75.1358659,LAKESIDE DR & PRUDENTIAL RD;  HORSHAM; Station 352; 2015-12-22 @ 12:58:09;,19044,EMS: RESPIRATORY EMERGENCY,2015-12-22 12:58:09,HORSHAM,LAKESIDE DR & PRUDENTIAL RD,1
40.0878013,-75.0937686,SAN GABRIEL AVE & HUNTINGDON PIKE; ABINGTON; 2015-12-22 @ 14:04:58;,19046,Traffic: ROAD OBSTRUCTION -,2015-12-22 14:04:58,ABINGTON,SAN GABRIEL AVE & HUNTINGDON PIKE,1
40.1223300,-75.1326280,EASTON RD & MILDRED AVE; ABINGTON; 2015-12-22 @ 14:44:55;,19001,Traffic: VEHICLE ACCIDENT -,2015-12-22 14:44:55,ABINGTON,EASTON RD & MILDRED AVE,1
40.1194675,-75.0674656,HUNTINGDON PIKE & WELSH RD; LOWER MORELAND; 2015-12-22 @ 15:29:18;,19006,Traffic: VEHICLE ACCIDENT -,2015-12-22 15:29:18,LOWER MORELAND,HUNTINGDON PIKE & WELSH RD,1
40.1990283,-75.4765922,W MAIN ST & W 5TH AVE; TRAPPE; 2015-12-22 @ 16:41:02;,19426,Traffic: VEHICLE ACCIDENT -,2015-12-22 16:41:02,TRAPPE,W MAIN ST & W 5TH AVE,1
40.1164472,-75.3489018,MARKLEY ST & W MAIN ST; NORRISTOWN; 2015-12-22 @ 17:34:42;,19401,Traffic: DISABLED VEHICLE -,2015-12-22 17:34:42,NORRISTOWN,MARKLEY ST & W MAIN ST,1
40.1198979,-75.1310919,SUSQUEHANNA RD & EDGE HILL RD; ABINGTON; 2015-12-22 @ 18:07:02;,19001,Traffic: VEHICLE ACCIDENT -,2015-12-22 18:07:02,ABINGTON,SUSQUEHANNA RD & EDGE HILL RD,1
40.2253013,-75.2339509,BETHLEHEM PIKE & STUMP RD; MONTGOMERY; 2015-12-22 @ 19:01:52;,18936,Traffic: VEHICLE ACCIDENT -,2015-12-22 19:01:52,MONTGOMERY,BETHLEHEM PIKE & STUMP RD,1
40.2282316,-75.6596384,TOWN SQUARE RD & W CEDARVILLE RD;  CHESTER COUNTY; Station 3A84; 2015-12-22 @ 20:10:51;,19465,EMS: NAUSEA/VOMITING,2015-12-22 20:10:51,CHESTER COUNTY,TOWN SQUARE RD & W CEDARVILLE RD,1
40.1772723,-75.1061958,MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2015-12-22 @ 22:20:16;,19040,EMS: ALTERED MENTAL STATUS,2015-12-22 22:20:16,HATBORO,MORELAND AVE & S YORK RD,1
40.1041852,-75.4399451,VALLEY CREEK RD & VALLEY FORGE PARK RD; UPPER MERION; 2015-12-23 @ 01:11:56;,,Traffic: VEHICLE ACCIDENT -,2015-12-23 01:11:56,UPPER MERION,VALLEY CREEK RD & VALLEY FORGE PARK RD,1
40.0698321,-75.3162951,RAMP I476 NB TO MATSONFORD RD & RAMP I476 NB TO I76 EB; WEST CONSHOHOCKEN; 2015-12-23 @ 05:37:16-Station:STA43;,,Fire: VEHICLE ACCIDENT,2015-12-23 05:37:16,WEST CONSHOHOCKEN,RAMP I476 NB TO MATSONFORD RD & RAMP I476 NB TO I76 EB,1
40.1492427,-75.1612261,DRESHERTOWN RD & BEACON HILL DR; UPPER DUBLIN; 2015-12-23 @ 07:16:19;,19025,Traffic: VEHICLE ACCIDENT -,2015-12-23 07:16:19,UPPER DUBLIN,DRESHERTOWN RD & BEACON HILL DR,1
40.0972222,-75.3761952,RT422  & N GULPH RD UNDERPASS; UPPER MERION; 2015-12-23 @ 08:47:53;,,Traffic: ROAD OBSTRUCTION -,2015-12-23 08:47:53,UPPER MERION,RT422  & N GULPH RD UNDERPASS,1
40.3421693,-75.4776457,GRAVEL PIKE & WASHINGTON LN; MARLBOROUGH; 2015-12-23 @ 09:50:20;,18054,Traffic: VEHICLE ACCIDENT -,2015-12-23 09:50:20,MARLBOROUGH,GRAVEL PIKE & WASHINGTON LN,1
40.0885238,-75.1273348,OLD YORK RD & LENOX RD;  ABINGTON; Station 382; 2015-12-23 @ 10:38:35;,19046,EMS: GENERAL WEAKNESS,2015-12-23 10:38:35,ABINGTON,OLD YORK RD & LENOX RD,1
40.2679249,-75.3143823,CLEMENS RD & FORTY FOOT RD;  HATFIELD TOWNSHIP; Station 345; 2015-12-23 @ 11:36:09;,19440,EMS: SUBJECT IN PAIN,2015-12-23 11:36:09,HATFIELD TOWNSHIP,CLEMENS RD & FORTY FOOT RD,1
40.086567,-75.166432,EASTON RD & RAMP S EASTON RD TO RT309 SB;  CHELTENHAM; Station 358A; 2015-12-23 @ 12:28:44;,,EMS: CARDIAC EMERGENCY,2015-12-23 12:28:44,CHELTENHAM,EASTON RD & RAMP S EASTON RD TO RT309 SB,1
40.0903246,-75.1291262,WASHINGTON LN;  ABINGTON; Station 382; 2015-12-23 @ 13:34:48;,,EMS: VEHICLE ACCIDENT,2015-12-23 13:34:48,ABINGTON,WASHINGTON LN,1
40.1491993,-75.0580885,HUNTINGDON PIKE & BYBERRY RD; LOWER MORELAND; 2015-12-23 @ 14:19:41;,19006,Traffic: VEHICLE ACCIDENT -,2015-12-23 14:19:41,LOWER MORELAND,HUNTINGDON PIKE & BYBERRY RD,1
40.1102914,-75.2440825,JOSHUA RD & STENTON AVE; WHITEMARSH; 2015-12-23 @ 15:39:37;,19462,Traffic: VEHICLE ACCIDENT -,2015-12-23 15:39:37,WHITEMARSH,JOSHUA RD & STENTON AVE,1
40.2310101,-75.2501854,KNAPP RD & BELL RUN BLVD; MONTGOMERY; 2015-12-23 @ 16:24:26;,19454,Traffic: VEHICLE ACCIDENT -,2015-12-23 16:24:26,MONTGOMERY,KNAPP RD & BELL RUN BLVD,1
40.1207146,-75.0571312,PHILMONT AVE & RED LION RD; LOWER MORELAND; 2015-12-23 @ 17:01:10;,19006,Traffic: VEHICLE ACCIDENT -,2015-12-23 17:01:10,LOWER MORELAND,PHILMONT AVE & RED LION RD,1
40.1431830,-75.1191500,PARK AVE & MORELAND RD; UPPER MORELAND; 2015-12-23 @ 17:29:50;,19090,Traffic: VEHICLE ACCIDENT -,2015-12-23 17:29:50,UPPER MORELAND,PARK AVE & MORELAND RD,1
40.1240039,-75.2584907,W BUTLER PIKE & MONTICELLO LN; WHITPAIN; 2015-12-23 @ 17:40:27;,19462,Traffic: VEHICLE ACCIDENT -,2015-12-23 17:40:27,WHITPAIN,W BUTLER PIKE & MONTICELLO LN,1
40.2496876,-75.6714204,BOONE CT & W BUTTONWOOD ST;  POTTSTOWN; Station 329; 2015-12-23 @ 18:26:36;,19464,EMS: SEIZURES,2015-12-23 18:26:36,POTTSTOWN,BOONE CT & W BUTTONWOOD ST,1
40.2528619,-75.2065384,COUNTY LINE RD & STUMP RD; MONTGOMERY; 2015-12-23 @ 19:25:12;,19454,Traffic: VEHICLE ACCIDENT -,2015-12-23 19:25:12,MONTGOMERY,COUNTY LINE RD & STUMP RD,1
40.0571377,-75.1290249,CHELTENHAM AVE & COVENTRY AVE; CHELTENHAM; 2015-12-23 @ 20:44:22;,19027,Traffic: VEHICLE ACCIDENT -,2015-12-23 20:44:22,CHELTENHAM,CHELTENHAM AVE & COVENTRY AVE,1
40.0860894,-75.2118118,STENTON AVE & S PAPER MILL RD; SPRINGFIELD; 2015-12-23 @ 21:49:39;,19038,Traffic: VEHICLE ACCIDENT -,2015-12-23 21:49:39,SPRINGFIELD,STENTON AVE & S PAPER MILL RD,1
40.0855923,-75.3912204,GULPH RD & KIRK AVE;  UPPER MERION; Station 317; 2015-12-23 @ 23:29:48;,19406,EMS: RESPIRATORY EMERGENCY,2015-12-23 23:29:48,UPPER MERION,GULPH RD & KIRK AVE,1
40.0102429,-75.2569660,MONTGOMERY AVE & S WOODBINE AVE; LOWER MERION; 2015-12-24 @ 01:50:31;,19072,Traffic: DISABLED VEHICLE -,2015-12-24 01:50:31,LOWER MERION,MONTGOMERY AVE & S WOODBINE AVE,1
40.0017554,-75.2837602,LAKESIDE RD & MIDFIELD RD;  LOWER MERION; Station 313; 2015-12-24 @ 05:12:23;,19003,EMS: BACK PAINS/INJURY,2015-12-24 05:12:23,LOWER MERION,LAKESIDE RD & MIDFIELD RD,1
40.3116295,-75.3310962,SUMMIT ST & COLONIAL AVE;  FRANCONIA; Station 339; 2015-12-24 @ 08:08:19;,18964,EMS: CARDIAC EMERGENCY,2015-12-24 08:08:19,FRANCONIA,SUMMIT ST & COLONIAL AVE,1
40.1511823,-75.0995471,TERWOOD RD & GREYHORSE RD; UPPER MORELAND; 2015-12-24 @ 09:50:36;,19006,Traffic: VEHICLE ACCIDENT -,2015-12-24 09:50:36,UPPER MORELAND,TERWOOD RD & GREYHORSE RD,1
40.2157491,-75.5454891,LINFIELD TRAPPE RD & N LEWIS RD; LIMERICK; 2015-12-24 @ 10:53:36;,19468,Traffic: VEHICLE ACCIDENT -,2015-12-24 10:53:36,LIMERICK,LINFIELD TRAPPE RD & N LEWIS RD,1
40.2356127,-75.2251278,RT202 PKWY & HORSHAM RD; MONTGOMERY; 2015-12-24 @ 11:45:49;,,Traffic: DISABLED VEHICLE -,2015-12-24 11:45:49,MONTGOMERY,RT202 PKWY & HORSHAM RD,1
40.2549322,-75.3847423,MORRIS RD & CRESSMAN RD; LOWER SALFORD; 2015-12-24 @ 12:19:48-Station:STA89;,19438,Fire: FIRE ALARM,2015-12-24 12:19:48,LOWER SALFORD,MORRIS RD & CRESSMAN RD,1
40.1635865,-75.4824893,COMMERCE DR & BROAD ST; UPPER PROVIDENCE; 2015-12-24 @ 13:08:26;,19426,Traffic: VEHICLE ACCIDENT -,2015-12-24 13:08:26,UPPER PROVIDENCE,COMMERCE DR & BROAD ST,1
40.1074003,-75.1132060,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2015-12-24 @ 13:53:13;,19046,EMS: RESPIRATORY EMERGENCY,2015-12-24 13:53:13,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.2978759,-75.5812935,SANTA MARIA DR & DEAD END;  NEW HANOVER; Station 332; 2015-12-24 @ 14:41:08;,19525,EMS: FALL VICTIM,2015-12-24 14:41:08,NEW HANOVER,SANTA MARIA DR & DEAD END,1
40.2412769,-75.3024172,VALLEY FORGE RD & ALLENTOWN RD; TOWAMENCIN; 2015-12-24 @ 15:29:11;,19446,Traffic: VEHICLE ACCIDENT -,2015-12-24 15:29:11,TOWAMENCIN,VALLEY FORGE RD & ALLENTOWN RD,1
40.1186224,-75.3432948,CHERRY ST;  NORRISTOWN; Station 308A; 2015-12-24 @ 16:50:02;,19401,EMS: SYNCOPAL EPISODE,2015-12-24 16:50:02,NORRISTOWN,CHERRY ST,1
40.0893283,-75.1317412,WASHINGTON LN & TOWNSHIP LINE RD;  CHELTENHAM; Station 358A; 2015-12-24 @ 17:52:16;,19095,EMS: CVA/STROKE,2015-12-24 17:52:16,CHELTENHAM,WASHINGTON LN & TOWNSHIP LINE RD,1
40.2410303,-75.6451815,LAUREL ST & S FRANKLIN ST;  POTTSTOWN; Station 329; 2015-12-24 @ 18:24:32;,19464,EMS: CHOKING,2015-12-24 18:24:32,POTTSTOWN,LAUREL ST & S FRANKLIN ST,1
40.1568815,-75.1431997,BLAIR MILL RD & WELSH RD; UPPER DUBLIN; 2015-12-24 @ 20:01:43;,19025,Traffic: DISABLED VEHICLE -,2015-12-24 20:01:43,UPPER DUBLIN,BLAIR MILL RD & WELSH RD,1
40.2502687,-75.6447277,LINCOLN AVE & N EVANS ST;  POTTSTOWN; Station 329; 2015-12-24 @ 21:14:11;,19464,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-24 21:14:11,POTTSTOWN,LINCOLN AVE & N EVANS ST,1
40.2535785,-75.6963855,WESTIN RD & RANDOM RD;  BERKS COUNTY; Station EMS; 2015-12-24 @ 23:44:57;,19518,EMS: RESPIRATORY EMERGENCY,2015-12-24 23:44:57,BERKS COUNTY,WESTIN RD & RANDOM RD,1
40.0737021,-75.1309607,OLD YORK RD;  CHELTENHAM; Station 358; 2015-12-25 @ 02:35:23;,,EMS: BACK PAINS/INJURY,2015-12-25 02:35:23,CHELTENHAM,OLD YORK RD,1
40.1161579,-75.2872483,LAUNFALL RD & CAMELOT DR; PLYMOUTH; 2015-12-25 @ 06:56:12-Station:STA44;,19462,Fire: CARBON MONOXIDE DETECTOR,2015-12-25 06:56:12,PLYMOUTH,LAUNFALL RD & CAMELOT DR,1
40.0086800,-75.2107603,E CITY AVE & PRESIDENTIAL BLVD; LOWER MERION; 2015-12-25 @ 09:03:13;,19004,Traffic: VEHICLE FIRE -,2015-12-25 09:03:13,LOWER MERION,E CITY AVE & PRESIDENTIAL BLVD,1
40.1366323,-75.3186021,SENTRY CT & JEFFERSON CROSSING BLVD;  EAST NORRITON; Station 308; 2015-12-25 @ 10:32:55;,19401,EMS: OVERDOSE,2015-12-25 10:32:55,EAST NORRITON,SENTRY CT & JEFFERSON CROSSING BLVD,1
40.0972222,-75.3761952,RT422  & W VALLEY FORGE RD OVERPASS; UPPER MERION; 2015-12-25 @ 11:52:35;,,Traffic: VEHICLE ACCIDENT -,2015-12-25 11:52:35,UPPER MERION,RT422  & W VALLEY FORGE RD OVERPASS,1
40.1706569,-75.2518890,GWYNEDD AVE & TOWNSHIP LINE RD; LOWER GWYNEDD; 2015-12-25 @ 13:25:52-Station:STA7;,19422,Fire: FIRE ALARM,2015-12-25 13:25:52,LOWER GWYNEDD,GWYNEDD AVE & TOWNSHIP LINE RD,1
40.1580254,-75.2992999,DEKALB PIKE & JOLLY RD; WHITPAIN; 2015-12-25 @ 14:59:31;,19422,Traffic: VEHICLE ACCIDENT -,2015-12-25 14:59:31,WHITPAIN,DEKALB PIKE & JOLLY RD,1
40.1145472,-75.1217549,SUSQUEHANNA RD & OLD YORK RD; ABINGTON; 2015-12-25 @ 16:29:00;,19001,Traffic: VEHICLE ACCIDENT -,2015-12-25 16:29:00,ABINGTON,SUSQUEHANNA RD & OLD YORK RD,1
